Frame,Proc_Time
909,0.004949199996190146
910,0.004801399991265498
911,0.003601799995522015
912,0.0030251999996835366
913,0.004915500001516193
914,0.005575399991357699
915,0.004762500000651926
916,0.004914899996947497
917,0.005749899995862506
918,0.004831199999898672
919,0.00478189998830203
920,0.0059708000044338405
921,0.005045099998824298
922,0.005275699993944727
923,0.006117900004028343
924,0.004239200003212318
925,0.004822600007173605
926,0.005276900003082119
927,0.005233599993516691
928,0.004939999998896383
929,0.0028721999988192692
930,0.004326700000092387
931,0.005380699993111193
932,0.0049740000104065984
933,0.005769099996541627
934,0.004961700004059821
935,0.004690599991590716
936,0.0045012000045971945
937,0.005424699993454851
938,0.0048433000047225505
939,0.005662700001266785
940,0.004925000001094304
941,0.003620300005422905
942,0.004293400008464232
943,0.004044999994221143
944,0.005513399999472313
945,0.005450099997688085
946,0.005321499993442558
947,0.005527799992705695
948,0.004731699998956174
949,0.005905400001211092
950,0.0049848000053316355
951,0.005616800001007505
952,0.0054096999956527725
953,0.004750399995828047
954,0.005626199999824166
955,0.005764200002886355
956,0.004987799999071285
957,0.004539399989880621
958,0.005773400000180118
959,0.005151200006366707
960,0.00592270000197459
961,0.003608900005929172
962,0.004443999991053715
963,0.004762500000651926
964,0.004380099999252707
965,0.003987300005974248
966,0.004978800003300421
967,0.005454700003610924
968,0.004632999989553355
969,0.005052699998486787
970,0.004925500004901551
971,0.00544419999641832
972,0.005508699992788024
973,0.006765600002836436
974,0.005556099989917129
975,0.006447299994761124
976,0.00620639999397099
977,0.006019499996909872
978,0.005736500010243617
979,0.005218599995714612
980,0.00632499999483116
981,0.005514799995580688
982,0.005272800000966527
983,0.005750399999669753
984,0.006523500007460825
985,0.007266500004334375
986,0.0066654999973252416
987,0.0061852000071667135
988,0.006161100012832321
989,0.005360399998608045
990,0.005254400006379001
991,0.0050420999905327335
992,0.005617799994070083
993,0.005621899996185675
994,0.005377199995564297
995,0.005151100005605258
996,0.005099000001791865
997,0.006584700007806532
998,0.004991800000425428
999,0.005286500003421679
1000,0.004097400000318885
1001,0.005332599990651943
1002,0.004933600008371286
1003,0.005463199995574541
1004,0.006771799991838634
1005,0.006279599998379126
1006,0.005917399990721606
1007,0.0057059000100707635
1008,0.005541699996683747
1009,0.006057400009012781
1010,0.00580640000407584
1011,0.006374999997206032
1012,0.004844700000830926
1013,0.005939399998169392
1014,0.006154899994726293
1015,0.0060649000079138204
1016,0.006492700005765073
1017,0.005038100003730506
1018,0.006196999995154329
1019,0.004130300003453158
1020,0.005651500003295951
1021,0.006033099998603575
1022,0.0053269000054569915
1023,0.005690699996193871
1024,0.005041600001277402
1025,0.004888099996605888
1026,0.0054579999996349216
1027,0.005710299999918789
1028,0.0054367000120691955
1029,0.005092100007459521
1030,0.005804000000352971
1031,0.005713399994419888
1032,0.005094399995869026
1033,0.005649200000334531
1034,0.00661460000264924
1035,0.00479819999600295
1036,0.006311900011496618
1037,0.005830300011439249
1038,0.004862899993895553
1039,0.004968200009898283
1040,0.0063405000109924
1041,0.006542700008139946
1042,0.0055847000039648265
1043,0.005198099999688566
1044,0.005567499989410862
1045,0.005154300000867806
1046,0.006433800008380786
1047,0.006830900005297735
1048,0.005763099994510412
1049,0.005635399997117929
1050,0.004797799992957152
1051,0.006423600003472529
1052,0.007428900004015304
1053,0.007044700003461912
1054,0.005659300004481338
1055,0.005332599990651943
1056,0.006214299995917827
1057,0.005752500001108274
1058,0.005793999996967614
1059,0.006400399986887351
1060,0.0051383000100031495
1061,0.006420999998226762
1062,0.0064325999992433935
1063,0.005349899991415441
1064,0.005769099996541627
1065,0.005545899999560788
1066,0.0069521999976132065
1067,0.005390799997258
1068,0.005890300002647564
1069,0.0049992999993264675
1070,0.005923899996560067
1071,0.005070500003057532
1072,0.005982499991660006
1073,0.006089000002248213
1074,0.005657400004565716
1075,0.005107000004500151
1076,0.004563599999528378
1077,0.005739899992477149
1078,0.00567080000473652
1079,0.006418899996788241
1080,0.006213700005901046
1081,0.007016299990937114
1082,0.006109000009018928
1083,0.004319600004237145
1084,0.005357599991839379
1085,0.0061194000008981675
1086,0.005444299997179769
1087,0.006910299998708069
1088,0.006037400002242066
1089,0.005606000006082468
1090,0.0052543000056175515
1091,0.00496779999230057
1092,0.005860899997060187
1093,0.006364299988490529
1094,0.005573299989919178
1095,0.006671899987850338
1096,0.005064400000264868
1097,0.006414000003132969
1098,0.006032200006302446
1099,0.005329000006895512
1100,0.006505600002128631
1101,0.004810300000826828
1102,0.004646799992769957
1103,0.004938800004310906
1104,0.004224299991619773
1105,0.005176599996048026
1106,0.005833699993672781
1107,0.004656799996155314
1108,0.004604900008416735
1109,0.007403399999020621
1110,0.006020100001478568
1111,0.004777299996931106
1112,0.007123699993826449
1113,0.0066719999886117876
1114,0.006342599997879006
1115,0.006132299997261725
1116,0.004806600001757033
1117,0.0051297999889357015
1118,0.004466099999262951
1119,0.006017799998517148
1120,0.005586599989328533
1121,0.002481199990143068
1122,0.005388399993535131
1123,0.006985300002270378
1124,0.004565700000966899
1125,0.0057557999971322715
1126,0.0057443999976385385
1127,0.004593100005877204
1128,0.005447100003948435
1129,0.005117699998663738
1130,0.004499400005443022
1131,0.004105900006834418
1132,0.004572399993776344
1133,0.005357000001822598
1134,0.005688699995516799
1135,0.005423299997346476
1136,0.004833899991353974
1137,0.005252400005701929
1138,0.005382699993788265
1139,0.0049808999901870266
1140,0.0055998000025283545
1141,0.005191399992327206
1142,0.005297900002915412
1143,0.004215300010400824
1144,0.00613530000555329
1145,0.005233800009591505
1146,0.006336399994324893
1147,0.005349500002921559
1148,0.004542399998172186
1149,0.0055570000113220885
1150,0.004805899996426888
1151,0.0053884000080870464
1152,0.00554490000649821
1153,0.005614900001091883
1154,0.004883999994490296
1155,0.006471299988334067
1156,0.005644699995173141
1157,0.005005200000596233
1158,0.0051017000077990815
1159,0.005208000002312474
1160,0.004914799996186048
1161,0.005117699998663738
1162,0.0047011999995447695
1163,0.006116800010204315
1164,0.005137999993166886
1165,0.004783800002769567
1166,0.005518800011486746
1167,0.005019699994591065
1168,0.00598050000553485
1169,0.004159299991442822
1170,0.005216100005782209
1171,0.004921400002785958
1172,0.005322800003341399
1173,0.004732500005047768
1174,0.004840399997192435
1175,0.005189200004679151
1176,0.005801799998153001
1177,0.005039399999077432
1178,0.005393999992520548
1179,0.005210500006796792
1180,0.004682999991928227
1181,0.0032042000093497336
1182,0.005870299995876849
1183,0.006740199998603202
1184,0.0040069999959087
1185,0.005035499998484738
1186,0.004596999991917983
1187,0.004964000007021241
1188,0.006268699988140725
1189,0.004688399989390746
1190,0.005592600005911663
1191,0.006116199991083704
1192,0.00560570000379812
1193,0.004204899989417754
1194,0.005130299992742948
1195,0.003983899994636886
1196,0.00628790000337176
1197,0.004525500000454485
1198,0.006216599998879246
1199,0.003838399992673658
1200,0.005084100004751235
1201,0.005433599988464266
1202,0.005169500000192784
1203,0.004955099997459911
1204,0.005113700011861511
1205,0.00594650000857655
1206,0.006502799995359965
1207,0.005735399987315759
1208,0.005261300000711344
1209,0.0063012000027811155
1210,0.004073399992194027
1211,0.0030372999899554998
1212,0.004637699996237643
1213,0.00490860000718385
1214,0.007276699994690716
1215,0.005383199997595511
1216,0.006440199998905882
1217,0.005579599994234741
1218,0.006235100008780137
1219,0.004890199998044409
1220,0.005243799998424947
1221,0.005122899994603358
1222,0.004177000009804033
1223,0.005395100000896491
1224,0.004791500003193505
1225,0.006130500012659468
1226,0.005403000002843328
1227,0.004859099994064309
1228,0.005074500004411675
1229,0.006534300002385862
1230,0.005810199989355169
1231,0.005321599994204007
1232,0.006499700000858866
1233,0.004377300007035956
1234,0.005388699995819479
1235,0.0052496999996947125
1236,0.00483600000734441
1237,0.00442710000788793
1238,0.0064621000055922195
1239,0.00393659999826923
1240,0.00532050000037998
